gradcam_index,pilot_index,image_id,class_name,true_label,true_class_id,source_type,corruption_type,severity,predicted_label,predicted_class_id,prediction_confidence,prediction_matches_target,relative_image_path,source_path,relative_heatmap_path,heatmap_path
3523,182,9718,166.Golden_winged_Warbler,165,166,corrupted,brightness,1,165,166,0.633580207824707,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\brightness\severity_1\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9718.png
3524,182,9718,166.Golden_winged_Warbler,165,166,corrupted,brightness,3,165,166,0.6494061946868896,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\brightness\severity_3\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9718.png
3525,182,9718,166.Golden_winged_Warbler,165,166,corrupted,brightness,5,165,166,0.6803570985794067,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\brightness\severity_5\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9718.png
3526,182,9718,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,1,165,166,0.657048225402832,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\gaussian_noise\severity_1\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9718.png
3527,182,9718,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,3,165,166,0.44308820366859436,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\gaussian_noise\severity_3\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9718.png
3528,182,9718,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,5,165,166,0.2384016364812851,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\gaussian_noise\severity_5\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9718.png
3529,182,9718,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,1,165,166,0.6897398233413696,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\motion_blur\severity_1\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9718.png
3530,182,9718,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,3,165,166,0.6273281574249268,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\motion_blur\severity_3\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9718.png
3531,182,9718,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,5,165,166,0.4850114583969116,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\166.Golden_winged_Warbler\9718_Golden_Winged_Warbler_0042_164437.jpg,corrupted\motion_blur\severity_5\image_9718.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9718.png
3532,158,9756,166.Golden_winged_Warbler,165,166,corrupted,brightness,1,165,166,0.7374350428581238,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\166.Golden_winged_Warbler\9756_Golden_Winged_Warbler_0031_794840.jpg,corrupted\brightness\severity_1\image_9756.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9756.png
3533,158,9756,166.Golden_winged_Warbler,165,166,corrupted,brightness,3,165,166,0.7313041090965271,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\166.Golden_winged_Warbler\9756_Golden_Winged_Warbler_0031_794840.jpg,corrupted\brightness\severity_3\image_9756.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9756.png
3534,158,9756,166.Golden_winged_Warbler,165,166,corrupted,brightness,5,165,166,0.7054241895675659,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\166.Golden_winged_Warbler\9756_Golden_Winged_Warbler_0031_794840.jpg,corrupted\brightness\severity_5\image_9756.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9756.png
3535,158,9756,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,1,165,166,0.6675085425376892,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\166.Golden_winged_Warbler\9756_Golden_Winged_Warbler_0031_794840.jpg,corrupted\gaussian_noise\severity_1\image_9756.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9756.png
3536,158,9756,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,3,165,166,0.7272917628288269,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\166.Golden_winged_Warbler\9756_Golden_Winged_Warbler_0031_794840.jpg,corrupted\gaussian_noise\severity_3\image_9756.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9756.png
3537,158,9756,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,1,165,166,0.6051729321479797,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\166.Golden_winged_Warbler\9756_Golden_Winged_Warbler_0031_794840.jpg,corrupted\motion_blur\severity_1\image_9756.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9756.png
3538,158,9756,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,3,165,166,0.3591228723526001,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\166.Golden_winged_Warbler\9756_Golden_Winged_Warbler_0031_794840.jpg,corrupted\motion_blur\severity_3\image_9756.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9756.png
3539,12,9761,166.Golden_winged_Warbler,165,166,corrupted,brightness,1,165,166,0.7772331237792969,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\brightness\severity_1\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9761.png
3540,12,9761,166.Golden_winged_Warbler,165,166,corrupted,brightness,3,165,166,0.781755268573761,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\brightness\severity_3\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9761.png
3541,12,9761,166.Golden_winged_Warbler,165,166,corrupted,brightness,5,165,166,0.7523019909858704,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\brightness\severity_5\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9761.png
3542,12,9761,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,1,165,166,0.7438499331474304,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\gaussian_noise\severity_1\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9761.png
3543,12,9761,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,3,165,166,0.6712408065795898,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\gaussian_noise\severity_3\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9761.png
3544,12,9761,166.Golden_winged_Warbler,165,166,corrupted,gaussian_noise,5,165,166,0.32087984681129456,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\gaussian_noise\severity_5\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9761.png
3545,12,9761,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,1,165,166,0.7196587324142456,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\motion_blur\severity_1\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9761.png
3546,12,9761,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,3,165,166,0.6813517808914185,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\motion_blur\severity_3\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9761.png
3547,12,9761,166.Golden_winged_Warbler,165,166,corrupted,motion_blur,5,165,166,0.6173569560050964,1,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\166.Golden_winged_Warbler\9761_Golden_Winged_Warbler_0067_794846.jpg,corrupted\motion_blur\severity_5\image_9761.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9761.png
3548,19,9798,167.Hooded_Warbler,166,167,corrupted,brightness,1,166,167,0.6348549723625183,1,167.Hooded_Warbler/Hooded_Warbler_0048_164622.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\167.Hooded_Warbler\9798_Hooded_Warbler_0048_164622.jpg,corrupted\brightness\severity_1\image_9798.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9798.png
3549,19,9798,167.Hooded_Warbler,166,167,corrupted,brightness,3,166,167,0.6470195055007935,1,167.Hooded_Warbler/Hooded_Warbler_0048_164622.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\167.Hooded_Warbler\9798_Hooded_Warbler_0048_164622.jpg,corrupted\brightness\severity_3\image_9798.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9798.png
3550,19,9798,167.Hooded_Warbler,166,167,corrupted,brightness,5,166,167,0.6485888957977295,1,167.Hooded_Warbler/Hooded_Warbler_0048_164622.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\167.Hooded_Warbler\9798_Hooded_Warbler_0048_164622.jpg,corrupted\brightness\severity_5\image_9798.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9798.png
3551,19,9798,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,1,166,167,0.7107352614402771,1,167.Hooded_Warbler/Hooded_Warbler_0048_164622.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\167.Hooded_Warbler\9798_Hooded_Warbler_0048_164622.jpg,corrupted\gaussian_noise\severity_1\image_9798.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9798.png
3552,19,9798,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,3,166,167,0.6389138102531433,1,167.Hooded_Warbler/Hooded_Warbler_0048_164622.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\167.Hooded_Warbler\9798_Hooded_Warbler_0048_164622.jpg,corrupted\gaussian_noise\severity_3\image_9798.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9798.png
3553,19,9798,167.Hooded_Warbler,166,167,corrupted,motion_blur,1,166,167,0.46795520186424255,1,167.Hooded_Warbler/Hooded_Warbler_0048_164622.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\167.Hooded_Warbler\9798_Hooded_Warbler_0048_164622.jpg,corrupted\motion_blur\severity_1\image_9798.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9798.png
3554,268,9807,167.Hooded_Warbler,166,167,corrupted,brightness,1,166,167,0.9036986231803894,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\brightness\severity_1\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9807.png
3555,268,9807,167.Hooded_Warbler,166,167,corrupted,brightness,3,166,167,0.8901498317718506,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\brightness\severity_3\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9807.png
3556,268,9807,167.Hooded_Warbler,166,167,corrupted,brightness,5,166,167,0.8620025515556335,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\brightness\severity_5\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9807.png
3557,268,9807,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,1,166,167,0.8869102001190186,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\gaussian_noise\severity_1\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9807.png
3558,268,9807,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,3,166,167,0.8735437393188477,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\gaussian_noise\severity_3\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9807.png
3559,268,9807,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,5,166,167,0.8536132574081421,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\gaussian_noise\severity_5\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9807.png
3560,268,9807,167.Hooded_Warbler,166,167,corrupted,motion_blur,1,166,167,0.8834482431411743,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\motion_blur\severity_1\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9807.png
3561,268,9807,167.Hooded_Warbler,166,167,corrupted,motion_blur,3,166,167,0.8669241070747375,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\motion_blur\severity_3\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9807.png
3562,268,9807,167.Hooded_Warbler,166,167,corrupted,motion_blur,5,166,167,0.8858934044837952,1,167.Hooded_Warbler/Hooded_Warbler_0112_164650.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\167.Hooded_Warbler\9807_Hooded_Warbler_0112_164650.jpg,corrupted\motion_blur\severity_5\image_9807.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9807.png
3563,36,9817,167.Hooded_Warbler,166,167,corrupted,brightness,1,166,167,0.9348117709159851,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\brightness\severity_1\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9817.png
3564,36,9817,167.Hooded_Warbler,166,167,corrupted,brightness,3,166,167,0.9221188426017761,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\brightness\severity_3\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9817.png
3565,36,9817,167.Hooded_Warbler,166,167,corrupted,brightness,5,166,167,0.9070585370063782,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\brightness\severity_5\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9817.png
3566,36,9817,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,1,166,167,0.9331849813461304,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\gaussian_noise\severity_1\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_9817.png
3567,36,9817,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,3,166,167,0.9454565644264221,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\gaussian_noise\severity_3\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9817.png
3568,36,9817,167.Hooded_Warbler,166,167,corrupted,gaussian_noise,5,166,167,0.8917930126190186,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\gaussian_noise\severity_5\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9817.png
3569,36,9817,167.Hooded_Warbler,166,167,corrupted,motion_blur,1,166,167,0.9212400317192078,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\motion_blur\severity_1\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9817.png
3570,36,9817,167.Hooded_Warbler,166,167,corrupted,motion_blur,3,166,167,0.9238020181655884,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\motion_blur\severity_3\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_9817.png
3571,36,9817,167.Hooded_Warbler,166,167,corrupted,motion_blur,5,166,167,0.9140854477882385,1,167.Hooded_Warbler/Hooded_Warbler_0019_164710.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\167.Hooded_Warbler\9817_Hooded_Warbler_0019_164710.jpg,corrupted\motion_blur\severity_5\image_9817.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_9817.png
3572,53,9830,168.Kentucky_Warbler,167,168,corrupted,brightness,1,167,168,0.5527772903442383,1,168.Kentucky_Warbler/Kentucky_Warbler_0063_795904.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\168.Kentucky_Warbler\9830_Kentucky_Warbler_0063_795904.jpg,corrupted\brightness\severity_1\image_9830.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_9830.png
3573,53,9830,168.Kentucky_Warbler,167,168,corrupted,brightness,3,167,168,0.579582154750824,1,168.Kentucky_Warbler/Kentucky_Warbler_0063_795904.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\168.Kentucky_Warbler\9830_Kentucky_Warbler_0063_795904.jpg,corrupted\brightness\severity_3\image_9830.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_9830.png
3574,53,9830,168.Kentucky_Warbler,167,168,corrupted,brightness,5,167,168,0.6973252296447754,1,168.Kentucky_Warbler/Kentucky_Warbler_0063_795904.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\168.Kentucky_Warbler\9830_Kentucky_Warbler_0063_795904.jpg,corrupted\brightness\severity_5\image_9830.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_9830.png
3575,53,9830,168.Kentucky_Warbler,167,168,corrupted,gaussian_noise,3,167,168,0.48092740774154663,1,168.Kentucky_Warbler/Kentucky_Warbler_0063_795904.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\168.Kentucky_Warbler\9830_Kentucky_Warbler_0063_795904.jpg,corrupted\gaussian_noise\severity_3\image_9830.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_9830.png
3576,53,9830,168.Kentucky_Warbler,167,168,corrupted,gaussian_noise,5,167,168,0.5627783536911011,1,168.Kentucky_Warbler/Kentucky_Warbler_0063_795904.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\168.Kentucky_Warbler\9830_Kentucky_Warbler_0063_795904.jpg,corrupted\gaussian_noise\severity_5\image_9830.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_9830.png
3577,53,9830,168.Kentucky_Warbler,167,168,corrupted,motion_blur,1,167,168,0.42185962200164795,1,168.Kentucky_Warbler/Kentucky_Warbler_0063_795904.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\168.Kentucky_Warbler\9830_Kentucky_Warbler_0063_795904.jpg,corrupted\motion_blur\severity_1\image_9830.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_9830.png
